Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,RestaurantsTakeOut,BusinessParking,RestaurantsDelivery,WiFi,Caters,BikeParking,RestaurantsPriceRange,BusinessAcceptsCreditCards,OutdoorSeating,WheelchairAccessible,DogsAllowed,GoodForKids,NoiseLevel,Alcohol,HasTV,RestaurantsReservations,Ambience,RestaurantsGoodForGroups,GoodForMeal,RestaurantsAttire,RestaurantsTableService,HappyHour,BusinessAcceptsBitcoin,ByAppointmentOnly,BYOB,DriveThru,Corkage,Smoking,GoodForDancing,Music,BestNights,CoatCheck,BYOBCorkage,AcceptsInsurance,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,weekhour,environment,atmosphere,ambiance,books,noisy,noise,dessert,cake,tiramisu,food,drink,coffee,price,service,open,close,ceremony,bubble,boba,rainbow,taro,green_tea,oolong_tea,black_tea,red_tea,matcha,herbal,jasmine,taiwanese,Atmosphere_Rating,Food_Rating,Price_Rating,Service_Rating,Tea_Ingredients_Rating,Tea_Types_Rating,Overall,Atmosphere_Rating_n,Food_Rating_n,Price_Rating_n,Service_Rating_n,Tea_Ingredients_Rating_n,Tea_Types_Rating_n,environment_n,atmosphere_n,ambiance_n,books_n,noisy_n,noise_n,dessert_n,cake_n,tiramisu_n,food_n,drink_n,coffee_n,price_n,service_n,open_n,close_n,ceremony_n,bubble_n,boba_n,rainbow_n,taro_n,green_tea_n,oolong_tea_n,black_tea_n,red_tea_n,matcha_n,herbal_n,jasmine_n,taiwanese_n,environment_std,atmosphere_std,ambiance_std,books_std,noisy_std,noise_std,dessert_std,cake_std,tiramisu_std,food_std,drink_std,coffee_std,price_std,service_std,open_std,close_std,ceremony_std,bubble_std,boba_std,rainbow_std,taro_std,green_tea_std,oolong_tea_std,black_tea_std,red_tea_std,matcha_std,herbal_std,jasmine_std,taiwanese_std,Suggestions,strengths
56,boPIehJqIK-c62FdWvApXw,Mozart Bakery,5301 Buford Hwy NE,Atlanta,GA,30340,33.89658737,-84.28055573,3.5,130,0,"Korean, Bakeries, Food, Restaurants, Bubble Tea",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",FALSE,free,TRUE,FALSE,None,TRUE,FALSE,None,None,TRUE,quiet,none,TRUE,FALSE,"{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}",TRUE,None,casual,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,9:30-22:0,9:30-22:0,9:30-22:0,9:30-22:0,9:30-22:30,9:30-22:30,9:30-22:30,89.0,4.3003764,4.28189,4.2218733,0.0,0.0,0.0,3.9792566,3.7540843,4.0026183,3.4776434999999997,3.8758866999999997,3.9539976,2.3985991,3.1817458,3.8057980000000002,2.6067119,0.0,3.7309434,3.6741147000000005,0.0,4.0985055,3.8141102999999994,0.0,4.6515803,0.0,0.0,4.101654,0.0,0.0,4.274968283,3.729165521,2.3985991,3.1817458,3.7492758939999997,3.895880454,3.5382725089999996,18,19,5,29,80,24,3,12,3,0,0,0,16,55,3,7,12,49,5,29,10,2,0,61,13,0,6,21,0,2,0,0,1,0,0,0.59830844,0.6548729999999999,0.70750684,0.0,0.0,0.0,0.79551226,0.95463777,0.5891187,0.84442174,0.99053866,0.87446475,1.2441643,1.3053026,0.86973286,0.64076173,0,0.9391424999999999,0.93825954,0.0,0.6217316999999999,1.0541346,0.0,0.26945209999999997,0.0,0.0,0.0,0.0,0.0,"Seems like you need to work hard on improving your environment, atmosphere etc. We found Food quality wasn't good. Many people compalned the price. Consider lower the price? The service was one thing you need to take into account. We suggest you adjust your close hour. In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? In terms of tea type, we found that the following tea types green tea was/were not good as other tea shops, we suggest you improve that part. We suggest you to open less hour in a week. Less than 8 hours a day might be great. ","The drinks are way above the average. In terms of tea ingredients. Tora in the tea is delicious. In the tea type aspect, we found that the following tea types black tea was/were more popular than other shops! Has free WiFi is great for improving the rating of reviews, keep going! "
57,XbpaTAMi5G6FAkhsBJMUww,My Toan,555 W Hastings Street,Vancouver,BC,V6B 1L6,49.28454979999999,-123.11237720000001,3.0,18,1,"Bubble Tea, Restaurants, Vietnamese, Noodles, Food, Food Court",TRUE,Noparking,FALSE,free,None,TRUE,None,None,None,None,None,TRUE,very_loud,None,None,FALSE,"{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}",TRUE,"{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",casual,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,None,48.0,1.5701706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0892057,0.0,3.464371,4.460062000000001,3.1679575,0.0,0.0,0.0,3.464371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5701706,3.0892057,4.460062000000001,3.1679575,3.464371,,3.15035336,1,25,2,6,1,0,1,0,0,0,0,0,0,0,0,25,0,1,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1337461000000002,0.0,0.0,0.27175593,1.6926091,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,We found Food quality wasn't good. The service was one thing you need to take into account. ,"The price you set are reasonable, customers praise the price a lot. Has free WiFi is great for improving the rating of reviews, keep going! "
58,Hky3VrTW0p1bskAJ4nqnkw,Edge Yuandian Tea & Juice Bar,106-950 W  Broadway,Vancouver,BC,V5Z 1K7,49.263169,-123.1255685,3.0,9,1,"Food, Bubble Tea, Juice Bars & Smoothies",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-21:0,12:0-21:0,12:0-21:0,13:0-22:0,13:0-22:0,13:0-20:0,52.0,0.0,3.393299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3858376000000001,2.504859,0.0,4.204949,4.8849945,0.0,0.0,0.0,4.280959999999999,0.0,0.0,0.0,2.6191044,0.0,0.0,0.0,0.0,0.0,3.5496101,0.0,3.393299,2.39295686,4.204949,4.8849945,4.280959999999999,3.239441533,3.7327668160000003,1,10,1,2,3,6,0,1,0,0,0,0,0,0,0,1,9,0,1,2,0,0,0,3,0,0,0,2,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0058923,0.0,0.0,0.023117065,0.0,0.0,0,0.8738094000000001,0.0,0.0,0.0,1.3954501,0.0,0.0,0.0,0.0,0.0,1.4705756,0.0,"And drink quality wasn't good. In terms of tea type, we found that the following tea types green tea, jasmine tea was/were not good as other tea shops, we suggest you improve that part. ","Services you provided are great, beyond the average. In the tea type aspect, we found that the following tea types  was/were more popular than other shops! "
59,Wp2FP2e9l-6ZnPdXSzcHxg,Kung Fu Tea,"9070 Research Blvd, Ste 102",Austin,TX,78758,30.37319512,-97.72841590000002,4.5,240,1,"Coffee & Tea, Juice Bars & Smoothies, Food, Bubble Tea",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",None,free,FALSE,FALSE,None,TRUE,TRUE,TRUE,FALSE,TRUE,None,None,None,None,None,None,None,None,None,None,FALSE,FALSE,None,None,None,None,None,None,None,None,None,None,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-16:0,58.0,4.670832,4.700947,4.4250627,0.0,0.0,0.0,3.4225864,1.0243169,0.0,2.651677,3.823549,3.9033927999999998,2.8966925,4.3285165,4.1549510000000005,4.6738243,0.0,4.254823,4.147138,0.0,4.232492400000001,4.39639,4.2067747,4.0256495,0.0,3.8595836,4.434322,3.80116,3.5427003,4.62592625,3.773893407,2.8966925,4.3285165,4.1901184869999994,4.216503689,4.005275139,22,118,7,53,314,105,9,8,5,0,0,0,1,1,0,5,113,16,7,53,11,8,0,96,181,0,37,53,7,15,0,14,10,1,5,0.47910753,0.25074282,0.50203437,0.0,0.0,0.0,0.0,0.0,0.0,1.429797,1.2589463,1.1381526000000002,1.2160501,1.0229446,0.96795774,0.32813177,0,0.9984081,0.9899629000000001,0.0,0.93482393,0.6029760999999999,1.0303019,0.8805665000000001,0.0,0.72278893,0.6323842,0.0,1.2413591999999998,"We found Food quality wasn't good. Many people compalned the price. Consider lower the price? In terms of tea type, we found that the following tea types matcha tea was/were not good as other tea shops, we suggest you improve that part. We suggest you to open less hour in a week. Less than 8 hours a day might be great. ","The drinks are way above the average. Services you provided are great, beyond the average. In terms of tea ingredients. Boba and bubble you made are popular. Tora in the tea is delicious. In the tea type aspect, we found that the following tea types green tea, oolong tea, black tea was/were more popular than other shops! Has free WiFi is great for improving the rating of reviews, keep going! "
60,veP9FSiw53S9jCoRr3kkRQ,Red Gate Coffee & Tea House,7434 NE Fremont St,Portland,OR,97213,45.5480234,-122.5860733,4.5,47,1,"Bubble Tea, Coffee & Tea, Food, Restaurants, Chinese, Kombucha",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",FALSE,free,None,None,None,TRUE,None,None,None,None,None,None,TRUE,FALSE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}",None,"{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8:30-14:30,8:30-14:30,8:30-14:30,8:30-14:30,8:30-14:30,8:30-14:30,36.0,4.8951263,4.852239599999999,4.763270400000001,0.0,0.0,3.7955148000000003,0.0,0.0,0.0,3.7109962,2.6349945,4.1544156,0.0,4.6507344,3.509344,2.3475759999999997,0.0,3.8461687999999996,3.1430185,0.0,4.5689697,0.0,4.1542845,0.0,0.0,4.0450234,0.0,0.0,0.0,4.844559183,3.2013111839999997,,4.6507344,3.625740151,4.06687562,4.077844108,6,38,0,12,35,5,1,4,1,0,0,1,0,0,0,20,18,26,0,12,6,1,0,22,12,0,1,0,1,0,0,4,0,0,0,0.0,0.07249451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2116526,1.1908212,1.0354450000000002,0.0,0.5365703000000001,1.1872928,0.0,0,0.85506016,1.0702153,0.0,0.0,0.0,0.0,0.0,0.0,0.7485696,0.0,0.0,0.0,"And drink quality wasn't good. In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? ","The food are very delicious. Services you provided are great, beyond the average. Has free WiFi is great for improving the rating of reviews, keep going! "
61,eRELOVWT2HnKYox_n4aKEA,Sweethoney Dessert,5358 Grimmer St,Burnaby,BC,V5H 2H2,49.223417299999994,-122.9867614,3.5,15,1,"Desserts, Food, Bubble Tea",TRUE,Noparking,None,None,TRUE,TRUE,None,None,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15:0-0:0,15:0-0:0,15:0-0:0,15:0-0:0,15:0-0:0,14:0-0:0,14:0-0:0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8011873,3.503362,0.0,0.0,3.5266919999999997,0.0,3.0873013,2.2766583,2.9129977000000005,3.361742,0.0,0.0,4.0135136,0.0,3.546333,0.0,0.0,0.0,0.0,3.8339455,0.0,0.0,0.0,,3.5266919999999997,3.0873013,2.2766583,3.7799233,3.8339455,3.30090408,0,7,1,3,2,5,0,0,0,0,0,0,26,6,0,0,7,0,1,3,2,1,0,0,1,0,1,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7474341999999999,0.6587211,0.0,0.0,0.9238183000000001,0.0,0.0,0.74736995,1.0873803,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8700155,0.0,0.0,0.0,"Some people complained about your desserts. We found that your cake was worse than other shops. We suggest you pay attention on that. The service was one thing you need to take into account. We suggest you change your open hour. In terms of tea type, we found that the following tea types matcha tea was/were not good as other tea shops, we suggest you improve that part. We suggest you to open less hour in a week. Less than 8 hours a day might be great. ","The drinks are way above the average. In the tea type aspect, we found that the following tea types  was/were more popular than other shops! "
62,uVp02e0ih0YUgDT2nwFHEA,Matcha House Tea & Creamery,811 N Mills Ave,Orlando,FL,32803,28.55543408,-81.3642385,4.5,58,1,"Coffee & Tea, Desserts, Food, Ice Cream & Frozen Yogurt, Tea Rooms, Bubble Tea",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",None,free,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,70.0,0.0,4.881654,0.0,0.0,0.0,0.0,4.490198599999999,0.0,0.0,4.5674305,4.3390803,4.3625097,3.1910667,4.938088,4.594002,0.0,0.0,0.0,4.249086,0.0,4.805601,4.1264005,0.0,0.0,0.0,4.1651169999999995,0.0,0.0,0.0,4.881654,4.3742111,3.1910667,4.938088,4.38821475,4.163092608,4.3227211930000005,2,13,4,1,8,153,0,2,0,0,0,0,5,0,0,2,11,1,4,1,2,0,0,0,6,0,2,8,0,0,0,145,0,0,0,0.0,0.049836397000000004,0.0,0.0,0.0,0.0,0.33832005,0.0,0.0,0.19778562,0.55571085,0.0,0.90775514,0.0,0.005540133,0.0,0,0.0,1.0726453,0.0,0.095543146,1.1555027,0.0,0.0,0.0,0.89780045,0.0,0.0,0.0,Many people compalned the price. Consider lower the price? We suggest you to open less hour in a week. Less than 8 hours a day might be great. ,"The drinks are way above the average. The food are very delicious. In terms of tea ingredients. Tora in the tea is delicious. Has free WiFi is great for improving the rating of reviews, keep going! "
63,I1zhChrvLNtcOKUkx3nTWw,Picasso Moments Bakery,8231 S John Young Pkwy,Orlando,FL,32819,28.445321399999997,-81.42600970000001,4.0,11,1,"Restaurants, Asian Fusion, Bubble Tea, Bakeries, Food, Custom Cakes, Cafes, Chinese, Desserts",None,Noparking,TRUE,free,None,None,None,TRUE,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-18:0,63.0,0.0,4.990238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0221607999999995,4.4418025000000005,0.0,0.0,2.2721248,4.910023000000001,1.411376,0.0,1.8167574,4.266538,0.0,4.540499700000001,0.0,0.0,4.739041,0.0,4.341958,0.0,0.0,0.0,4.990238,3.59001748,,2.2721248,4.093641891,4.5404995,3.8973043339999998,1,5,0,2,11,2,0,1,0,0,0,0,0,0,0,3,2,0,0,2,2,1,0,1,8,0,2,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1444067,0.51786673,0.0,0.0,1.0854863000000001,0.008989811,0.0,0,0.0,0.6656062,0.0,0.1985414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,We found Food quality wasn't good. The service was one thing you need to take into account. We suggest you to open less hour in a week. Less than 8 hours a day might be great. ,"The drinks are way above the average. In terms of tea ingredients. Tora in the tea is delicious. Has free WiFi is great for improving the rating of reviews, keep going! "
64,JgSGpSMHbGecAXs_o1rE_g,Dinesty Dumpling House,1719 Robson Street,Vancouver,BC,V6G 1C8,49.290817600000004,-123.1343912,4.0,782,1,"Chinese, Restaurants, Dumplings, Bubble Tea, Food",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,FALSE,TRUE,None,None,None,None,FALSE,TRUE,average,beer_and_wine,FALSE,TRUE,"{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: True, casual: True}",TRUE,"{dessert: None, latenight: False, lunch: True, dinner: True, brunch: None, breakfast: False}",casual,TRUE,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,17:0-20:30,17:0-20:30,17:0-20:30,17:0-20:30,17:0-21:0,17:0-21:0,17:0-20:30,25.5,3.7176614000000003,4.3999185999999995,3.8426201,0.0,4.437394,2.5048293999999998,3.2068868,3.5120489999999998,0.0,3.6012473,3.0124182999999998,3.9059496,3.5542552000000005,3.3872766000000003,3.6600425000000003,3.0568345,0.0,3.8151443,4.445838,0.0,3.1009321,4.557546599999999,0.0,4.538493,0.0,0.0,4.5038652,4.5766,4.1800737,4.123065091,3.591765352,3.5542552000000005,3.3872766000000003,3.6127665639999997,4.259799043,3.754821308,32,621,57,293,11,23,4,17,11,0,2,9,30,30,0,611,10,1,57,293,29,38,0,6,1,0,4,2,0,1,0,0,1,1,18,0.8686754000000001,0.5882765,0.8870110000000001,0.0,0.14735842,0.9570233,0.99367553,1.0453827,0.0,1.1988819,1.1650586,0.0,1.042736,1.2249117,1.0780948000000001,1.138102,0,0.93985677,0.0,0.0,0.4277398,0.019053698,0.0,0.0,0.0,0.0,0.0,0.0,0.69476056,"Seems like you need to work hard on improving your environment, ambiance etc. The noise level may larger than other shops, consider reduce them.Some people complained about your desserts. We found that your cake was worse than other shops. We suggest you pay attention on that. We found Food quality wasn't good. And drink quality wasn't good. The service was one thing you need to take into account. We suggest you adjust your close hour. In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? The taro you made was not better than other shops, try to improve the taste of taro. ","The price you set are reasonable, customers praise the price a lot. Has free WiFi is great for improving the rating of reviews, keep going! "
65,PBPodbdtLyuQ-sNgOWwkVw,Mr Sushi Express,"5770 W Irlo Bronson Memorial Hwy, Ste 157",Kissimmee,FL,34746,28.3313364,-81.51577652,4.0,168,1,"Sushi Bars, Restaurants, Food, Bubble Tea, Japanese, Ramen",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,no,TRUE,TRUE,None,TRUE,TRUE,TRUE,FALSE,TRUE,average,beer_and_wine,TRUE,TRUE,"{touristy: True, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: True}",TRUE,"{dessert: False, latenight: True, lunch: True, dinner: True, brunch: False, breakfast: False}",casual,FALSE,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,77.0,4.6990169999999996,4.044349700000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3327093,4.157883,0.0,4.040518799999999,3.9685502,1.585608,3.6280358,0.0,3.5692735,2.9864888,0.0,3.9112744,4.647649299999999,0.0,0.0,0.0,0.0,0.0,2.0666458999999997,0.0,4.37168335,3.343023971,4.040518799999999,3.9685502,3.088236438,3.3571476000000002,3.69486006,4,80,41,33,32,2,2,2,0,0,0,0,0,0,0,79,1,0,41,33,2,6,0,4,27,0,1,1,0,0,0,0,0,1,0,0.14110994,0.8455229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4047493999999998,0.0,0.0,0.9677959999999999,1.0638756,0.3605036,1.4825999,0,1.1788597,1.2287331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"You need to improve your atmosphere. We found Food quality wasn't good. We suggest you change your open hour. In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? We suggest you to open less hour in a week. Less than 8 hours a day might be great. WiFi is an import factor to improve the ratings, consider have a free WiFi in store.","The price you set are reasonable, customers praise the price a lot. Services you provided are great, beyond the average. "
66,U5iJq49U_RxXlwZyI8DxpA,EXP Bubbletea And Lifestyle,1706 Commercial Drive,Vancouver,BC,V5N 1B1,49.269467999999996,-123.06930009999999,3.5,17,0,"Shopping, Bubble Tea, Food, Fashion, Accessories",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",None,None,TRUE,TRUE,None,None,None,TRUE,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-19:0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8328094,0.0,0.0,0.0,4.8544220000000005,0.0,0.0,3.606291,1.5517187,0.0,0.0,3.9778225,0.0,0.0,4.1656885,4.7861114,0.0,0.0,0.0,0.0,0.0,4.718914,0.0,,4.8544220000000005,,3.606291,4.0028713,4.76931205,4.308224088,0,3,0,6,15,4,0,0,0,0,0,0,1,0,0,0,3,0,0,6,2,0,0,13,0,0,2,3,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036676414,0.0,0.0,1.146615,0.25871038,0.0,0,1.31318,0.0,0.0,0.23786986,0.04846876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,We suggest you change your open hour. ,"The drinks are way above the average. Services you provided are great, beyond the average. In terms of tea ingredients. Tora in the tea is delicious. "
67,95Jkn4OCv9JHhv2PrE0e7Q,Teaspoons & Company,1020 Howe Street,Vancouver,BC,V6Z 1P5,49.2795835,-123.12409720000001,4.5,68,1,"Bubble Tea, Tea Rooms, Food",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,None,TRUE,TRUE,None,None,None,FALSE,None,None,average,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,12:0-18:0,12:0-18:0,12:0-18:0,12:0-18:0,12:0-18:0,None,30.0,4.980256,4.6113105,0.0,3.9339504,0.0,0.0,0.0,3.3394835,0.0,4.038387999999999,3.6485436,4.635322599999999,3.3147642999999998,4.0728865,2.9884732000000005,3.2847168,0.0,4.3240957,3.8579206,0.0,4.3302927,4.1878595,0.0,4.492024,0.0,4.202222,0.0,4.5709653,2.5310802000000003,4.6850996,3.701022654,3.3147642999999998,4.0728865,4.23210008,4.187002764,4.032145983,5,52,6,15,90,36,1,4,0,2,0,0,0,1,0,7,45,8,6,15,3,3,0,54,18,0,18,8,0,3,0,23,0,1,1,0.0,0.17671447,0.0,0.12177646,0.0,0.0,0.0,0.0,0.0,1.1044302,1.2127961,0.3142899,0.9969775,1.1924128999999999,1.2020346000000002,1.0356152,0,0.8549370999999999,0.94928527,0.0,0.78797185,0.78186005,0.0,0.2521325,0.0,0.730364,0.0,0.0,0.0,"Many people compalned the price. Consider lower the price? We suggest you change your open hour. In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? ","The drinks are way above the average. The food are very delicious. Services you provided are great, beyond the average. In terms of tea ingredients. Tora in the tea is delicious. "
68,_z1Vfu5TxM8pyek8LqknTA,Primes Thai Tea,1194 Robson Street,Vancouver,BC,V6E 1B5,49.285804299999995,-123.12698950000001,2.5,22,0,"Food, Bubble Tea",None,"{garage: False, street: False, validated: False, lot: False, valet: False}",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,77.0,0.0,0.0,0.0,0.0,0.0,0.0,2.961138,2.9854643,0.0,0.0,3.053486,0.0,3.2305287999999996,2.199688,2.2526312,0.0,0.0,2.8848182999999996,2.4244561,0.0,4.3533487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.053486,3.2305287999999996,2.199688,2.9239473,,2.851912525,0,26,1,4,14,0,0,0,0,0,0,0,1,7,0,0,26,0,1,4,1,0,0,11,2,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0256444,0.0,0.0,1.2480466000000001,0.0,0.0,1.0375681,0.0,0.0,0,0.8195481,0.5891539000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"And drink quality wasn't good. The service was one thing you need to take into account. In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? We suggest you to open less hour in a week. Less than 8 hours a day might be great. ",
69,Asn_NXeNmN846hlar5H0pQ,Pochi Cafe,921 E Johnstown Rd,Columbus,OH,43230,40.041899,-82.8635506,3.5,17,1,"Restaurants, Bubble Tea, Cafes, Salad, Sandwiches, Food, Juice Bars & Smoothies, American (New), Delis",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",TRUE,None,TRUE,None,None,TRUE,None,None,None,None,None,None,None,None,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}",None,"{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,None,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6333315,4.9599686,3.5359862,0.0,3.8263562000000007,0.0,0.0,0.0,4.0022974,4.6885405,0.0,4.1258087,0.0,0.0,0.0,0.0,3.6563203,0.0,4.0117936,0.0,,3.799161138,,3.8263562000000007,4.05290705,3.79850962,3.8692335019999997,0,8,0,6,16,5,0,0,0,0,0,0,0,0,0,7,1,1,0,6,0,0,0,14,1,0,1,0,0,0,0,3,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1011086,0.0,0.0,0.0,1.4597269,0.0,0.0,0,1.0469068000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78840595,0.0,0.74383605,0.0,"In terms of tea type, we found that the following tea types matcha tea was/were not good as other tea shops, we suggest you improve that part. ","The food are very delicious. Services you provided are great, beyond the average. In the tea type aspect, we found that the following tea types jasmine tea was/were more popular than other shops! "
