,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,RestaurantsTakeOut,BusinessParking,RestaurantsDelivery,WiFi,Caters,BikeParking,RestaurantsPriceRange,BusinessAcceptsCreditCards,OutdoorSeating,WheelchairAccessible,DogsAllowed,GoodForKids,NoiseLevel,Alcohol,HasTV,RestaurantsReservations,Ambience,RestaurantsGoodForGroups,GoodForMeal,RestaurantsAttire,RestaurantsTableService,HappyHour,BusinessAcceptsBitcoin,ByAppointmentOnly,BYOB,DriveThru,Corkage,Smoking,GoodForDancing,Music,BestNights,CoatCheck,BYOBCorkage,AcceptsInsurance,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,weekhour
41,h_8Tb5LV_-cc2SDiHs3LVw,Kung Fu Tea,2185 NE Allie Ave,Hillsboro,OR,97124,45.53703943,-122.8787645,3.5,188,1,"Coffee & Tea, Juice Bars & Smoothies, Food, Bubble Tea",TRUE,"{garage: True, street: True, validated: False, lot: False, valet: False}",TRUE,free,TRUE,TRUE,None,TRUE,TRUE,TRUE,FALSE,TRUE,average,None,None,None,None,None,None,None,None,TRUE,FALSE,FALSE,None,None,None,None,None,None,None,None,None,None,0:0-0:0,12:0-21:0,12:0-21:0,12:0-18:0,12:0-18:0,12:0-21:0,12:0-21:0,48
42,yQ0MVb_ffIp5xIb6L5LzKw,The Alley,985 Hornby Street,Vancouver,BC,V6Z 3G5,49.2807787,-123.1248703,3.5,79,1,"Bubble Tea, Food",TRUE,"{garage: None, street: True, validated: None, lot: False, valet: False}",None,None,None,None,None,None,None,None,FALSE,None,average,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,77
43,xyhdMsjlGJdRpn-TvNnj0A,Chatime,145 Brighton Ave,Allston,MA,2134,42.3531365,-71.1316891,2,69,0,"Coffee & Tea, Desserts, Food, Juice Bars & Smoothies, Bubble Tea",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,FALSE,TRUE,None,TRUE,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,84
44,QuABYDxVsIMZbUAYlqZS1w,The Brewed Leaf,2060 N High St,Columbus,OH,43201,40.0045413,-83.0083266,5,10,1,"Bubble Tea, Food",None,"{garage: False, street: False, validated: False, lot: False, valet: False}",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,77
45,b5WsI1opmIyQPoUhT6VrwA,Mala Kungfu,155 Brighton Ave,Allston,MA,2134,42.353183,-71.131967,3,115,1,"Coffee & Tea, Korean, Barbeque, Japanese, Bubble Tea, Soup, Restaurants, Chinese, Hot Pot, Chicken Wings, Food",TRUE,"{garage: False, street: True, validated: True, lot: False, valet: False}",TRUE,free,TRUE,TRUE,None,TRUE,FALSE,TRUE,FALSE,TRUE,None,beer_and_wine,TRUE,TRUE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: True, upscale: True, classy: False, casual: True}",TRUE,"{dessert: False, latenight: False, lunch: False, dinner: True, brunch: False, breakfast: False}",casual,TRUE,TRUE,FALSE,FALSE,TRUE,None,TRUE,None,None,None,None,None,None,None,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,70
46,AJ7POJg-otBUQvABCzaNlw,Shiny Tea,"4000 No 3 Rd, Ste 2340",Richmond,BC,V6X 0J8,49.1838587,-123.1353145,3.5,60,1,"Food, Bubble Tea, Taiwanese, Restaurants, Coffee & Tea, Tea Rooms",TRUE,"{garage: False, street: True, validated: True, lot: False, valet: False}",TRUE,free,FALSE,FALSE,None,None,FALSE,TRUE,FALSE,TRUE,average,none,FALSE,FALSE,"{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: True}",TRUE,"{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",casual,FALSE,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,11:0-19:0,11:0-19:0,11:0-19:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-19:0,59
47,Pks7rR6wmsl6feKPqG7NcA,Sweet Seed,119 E Ponce De Leon Ave,Decatur,GA,30030,33.77547228,-84.29554551,4.5,51,1,"Food, Juice Bars & Smoothies, Bubble Tea, Restaurants, Salad, Poke",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,FALSE,TRUE,None,TRUE,FALSE,None,None,TRUE,average,none,FALSE,FALSE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: True}",TRUE,"{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}",casual,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,9:0-20:0,10:0-20:0,81
48,GDu_-BsZQODxN-KXQDiGgA,TM Banh Mi,6812 NE Broadway St,Portland,OR,97213,45.5347178,-122.5928633,4.5,102,1,"Bubble Tea, Food, Vietnamese, Restaurants, Sandwiches",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,TRUE,FALSE,None,TRUE,FALSE,None,None,TRUE,quiet,none,FALSE,FALSE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: True}",FALSE,"{dessert: False, latenight: False, lunch: True, dinner: False, brunch: False, breakfast: False}",casual,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,11:0-16:0,11:0-16:0,11:0-16:0,11:0-16:0,10:0-16:0,11:0-16:0,31
49,ozjedswP1mzbuj8wpGb2fw,Ben Gongs Tea,5308 Grimmer Street,Burnaby,BC,V5H 2H2,49.2234568,-122.9869412,4,12,1,"Food, Tea Rooms, Bubble Tea",TRUE,Noparking,TRUE,None,FALSE,TRUE,None,None,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,84
50,OvQgfNIjq9HhF-5Trk616Q,The Skewer Bar,1425 NW 185th Ave,Beaverton,OR,97006,45.5302505,-122.868907,4,28,1,"Taiwanese, Restaurants, Bars, Chinese, Barbeque, Bubble Tea, Nightlife, Food",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,no,TRUE,TRUE,None,TRUE,TRUE,TRUE,None,None,None,beer_and_wine,FALSE,TRUE,None,None,None,None,TRUE,TRUE,None,None,FALSE,None,FALSE,outdoor,None,None,None,None,None,None,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-21:0,72
51,T-hi9Q0TZArbK5EITTClDw,Beard Papas,145 Brighton Ave,Boston,MA,2134,42.35308042,-71.13141911,3.5,82,0,"Coffee & Tea, Desserts, Bakeries, Bubble Tea, Food",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,FALSE,TRUE,None,TRUE,FALSE,TRUE,None,None,average,None,None,None,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,84
52,wyW5mYjEfniEtQmJrv6p1w,Boba Monster,5766 Fraser Street,Vancouver,BC,V5W 2Z5,49.2321987,-123.0904062,4,74,1,"Tea Rooms, Bubble Tea, Desserts, Juice Bars & Smoothies, Coffee & Tea, Food",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,FALSE,TRUE,None,None,FALSE,TRUE,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,None,13:0-22:0,13:0-22:0,11:45-22:0,12:30-22:0,12:30-22:0,47.25
53,b4PgITSqSWoPhyJ-Mjko7Q,Mojo Crepes,"8409 SE Division St, Ste A",Portland,OR,97266,45.5047713,-122.5764446,4,219,1,"Desserts, Food, Hot Dogs, Bubble Tea, Creperies, Restaurants",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",FALSE,free,FALSE,TRUE,None,TRUE,TRUE,TRUE,FALSE,TRUE,average,none,TRUE,FALSE,"{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}",TRUE,"{dessert: True, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",casual,FALSE,FALSE,None,None,FALSE,FALSE,FALSE,None,None,None,None,None,None,None,12:0-22:0,12:0-22:0,12:0-22:0,12:0-20:0,12:0-22:0,12:0-22:0,12:0-22:0,68
54,6A1xmbfx_m8fnb0LCRKr8w,Green Apple Froyo & Bubble T,4328 SE 82nd Ave,Portland,OR,97266,45.4907604,-122.5784646,3.5,70,1,"Ice Cream & Frozen Yogurt, Food, Bubble Tea",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",None,free,FALSE,TRUE,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-21:0,12:0-21:0,12:0-20:0,58
55,ChOkLSVZ2STjOVc1PDBnsw,Pekoe Sip House,1225 Alpine Ave,Boulder,CO,80304,40.0260049,-105.2815103,4,71,1,"Food, Cafes, Restaurants, Coffee & Tea, Bubble Tea",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,free,FALSE,TRUE,None,TRUE,TRUE,None,None,TRUE,average,none,TRUE,FALSE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: True, upscale: False, classy: False, casual: True}",FALSE,"{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: True}",casual,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,9:0-16:0,57
56,boPIehJqIK-c62FdWvApXw,Mozart Bakery,5301 Buford Hwy NE,Atlanta,GA,30340,33.89658737,-84.28055573,3.5,130,0,"Korean, Bakeries, Food, Restaurants, Bubble Tea",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",FALSE,free,TRUE,FALSE,None,TRUE,FALSE,None,None,TRUE,quiet,none,TRUE,FALSE,"{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}",TRUE,None,casual,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,9:30-22:0,9:30-22:0,9:30-22:0,9:30-22:0,9:30-22:30,9:30-22:30,9:30-22:30,89
57,XbpaTAMi5G6FAkhsBJMUww,My Toan,555 W Hastings Street,Vancouver,BC,V6B 1L6,49.2845498,-123.1123772,3,18,1,"Bubble Tea, Restaurants, Vietnamese, Noodles, Food, Food Court",TRUE,Noparking,FALSE,free,None,TRUE,None,None,None,None,None,TRUE,very_loud,None,None,FALSE,"{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}",TRUE,"{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",casual,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,None,48
58,Hky3VrTW0p1bskAJ4nqnkw,Edge Yuandian Tea & Juice Bar,106-950 W  Broadway,Vancouver,BC,V5Z 1K7,49.263169,-123.1255685,3,9,1,"Food, Bubble Tea, Juice Bars & Smoothies",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-21:0,12:0-21:0,12:0-21:0,13:0-22:0,13:0-22:0,13:0-20:0,52
59,Wp2FP2e9l-6ZnPdXSzcHxg,Kung Fu Tea,"9070 Research Blvd, Ste 102",Austin,TX,78758,30.37319512,-97.7284159,4.5,240,1,"Coffee & Tea, Juice Bars & Smoothies, Food, Bubble Tea",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",None,free,FALSE,FALSE,None,TRUE,TRUE,TRUE,FALSE,TRUE,None,None,None,None,None,None,None,None,None,None,FALSE,FALSE,None,None,None,None,None,None,None,None,None,None,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-16:0,58
60,veP9FSiw53S9jCoRr3kkRQ,Red Gate Coffee & Tea House,7434 NE Fremont St,Portland,OR,97213,45.5480234,-122.5860733,4.5,47,1,"Bubble Tea, Coffee & Tea, Food, Restaurants, Chinese, Kombucha",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",FALSE,free,None,None,None,TRUE,None,None,None,None,None,None,TRUE,FALSE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}",None,"{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8:30-14:30,8:30-14:30,8:30-14:30,8:30-14:30,8:30-14:30,8:30-14:30,36
61,eRELOVWT2HnKYox_n4aKEA,Sweethoney Dessert,5358 Grimmer St,Burnaby,BC,V5H 2H2,49.2234173,-122.9867614,3.5,15,1,"Desserts, Food, Bubble Tea",TRUE,Noparking,None,None,TRUE,TRUE,None,None,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15:0-0:0,15:0-0:0,15:0-0:0,15:0-0:0,15:0-0:0,14:0-0:0,14:0-0:0,65
62,uVp02e0ih0YUgDT2nwFHEA,Matcha House Tea & Creamery,811 N Mills Ave,Orlando,FL,32803,28.55543408,-81.3642385,4.5,58,1,"Coffee & Tea, Desserts, Food, Ice Cream & Frozen Yogurt, Tea Rooms, Bubble Tea",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",None,free,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,70
63,I1zhChrvLNtcOKUkx3nTWw,Picasso Moments Bakery,8231 S John Young Pkwy,Orlando,FL,32819,28.4453214,-81.4260097,4,11,1,"Restaurants, Asian Fusion, Bubble Tea, Bakeries, Food, Custom Cakes, Cafes, Chinese, Desserts",None,Noparking,TRUE,free,None,None,None,TRUE,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-18:0,63
64,JgSGpSMHbGecAXs_o1rE_g,Dinesty Dumpling House,1719 Robson Street,Vancouver,BC,V6G 1C8,49.2908176,-123.1343912,4,782,1,"Chinese, Restaurants, Dumplings, Bubble Tea, Food",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,FALSE,TRUE,None,None,None,None,FALSE,TRUE,average,beer_and_wine,FALSE,TRUE,"{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: True, casual: True}",TRUE,"{dessert: None, latenight: False, lunch: True, dinner: True, brunch: None, breakfast: False}",casual,TRUE,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,17:0-20:30,17:0-20:30,17:0-20:30,17:0-20:30,17:0-21:0,17:0-21:0,17:0-20:30,25.5
65,PBPodbdtLyuQ-sNgOWwkVw,Mr Sushi Express,"5770 W Irlo Bronson Memorial Hwy, Ste 157",Kissimmee,FL,34746,28.3313364,-81.51577652,4,168,1,"Sushi Bars, Restaurants, Food, Bubble Tea, Japanese, Ramen",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,no,TRUE,TRUE,None,TRUE,TRUE,TRUE,FALSE,TRUE,average,beer_and_wine,TRUE,TRUE,"{touristy: True, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: True}",TRUE,"{dessert: False, latenight: True, lunch: True, dinner: True, brunch: False, breakfast: False}",casual,FALSE,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,77
66,U5iJq49U_RxXlwZyI8DxpA,EXP Bubbletea And Lifestyle,1706 Commercial Drive,Vancouver,BC,V5N 1B1,49.269468,-123.0693001,3.5,17,0,"Shopping, Bubble Tea, Food, Fashion, Accessories",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",None,None,TRUE,TRUE,None,None,None,TRUE,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-19:0,52
67,95Jkn4OCv9JHhv2PrE0e7Q,Teaspoons & Company,1020 Howe Street,Vancouver,BC,V6Z 1P5,49.2795835,-123.1240972,4.5,68,1,"Bubble Tea, Tea Rooms, Food",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,None,TRUE,TRUE,None,None,None,FALSE,None,None,average,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,12:0-18:0,12:0-18:0,12:0-18:0,12:0-18:0,12:0-18:0,None,30
68,_z1Vfu5TxM8pyek8LqknTA,Primes Thai Tea,1194 Robson Street,Vancouver,BC,V6E 1B5,49.2858043,-123.1269895,2.5,22,0,"Food, Bubble Tea",None,"{garage: False, street: False, validated: False, lot: False, valet: False}",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,77
69,Asn_NXeNmN846hlar5H0pQ,Pochi Cafe,921 E Johnstown Rd,Columbus,OH,43230,40.041899,-82.8635506,3.5,17,1,"Restaurants, Bubble Tea, Cafes, Salad, Sandwiches, Food, Juice Bars & Smoothies, American (New), Delis",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",TRUE,None,TRUE,None,None,TRUE,None,None,None,None,None,None,None,None,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}",None,"{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,None,45
70,wzf9BHZsQHF6GvIjbwLmiw,Blended Bistro & Boba,2306 Edgewater Dr,Orlando,FL,32804,28.5723062,-81.3897088,4.5,124,1,"Food, Sandwiches, Coffee & Tea, Vietnamese, Asian Fusion, Bubble Tea, Breakfast & Brunch, Poke, Restaurants",TRUE,"{garage: True, street: True, validated: False, lot: True, valet: False}",TRUE,free,TRUE,TRUE,None,TRUE,TRUE,TRUE,TRUE,TRUE,average,beer_and_wine,TRUE,FALSE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}",TRUE,"{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",None,FALSE,TRUE,None,None,None,None,FALSE,None,None,None,None,None,None,None,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-16:0,11:0-22:0,11:0-21:0,66
71,B6bBZiSJb1iHBnBFO1NtQQ,Ice Hut,"280 S State Rd 434, Ste 1048",Altamonte Springs,FL,32714,28.659072,-81.421996,4.5,43,1,"Ice Cream & Frozen Yogurt, Coffee & Tea, Food, Bubble Tea, Juice Bars & Smoothies",TRUE,"{garage: False, street: None, validated: None, lot: False, valet: False}",None,free,None,None,None,TRUE,None,None,None,None,average,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-21:0,69
72,ut_3AwZB_S5ywhMa7vH_iw,Brew Dr. Teahouse - Mississippi,3917 N Mississippi Ave,Portland,OR,97227,45.551164,-122.6758258,4.5,93,0,"Herbal Shops, Food, Bubble Tea, Health & Medical, Coffee & Tea",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",None,free,FALSE,TRUE,None,TRUE,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,FALSE,0:0-0:0,8:0-16:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,48
73,4Of-QOTcNkwtR-xVATcqoQ,Sharetea,"8300 Capstan Way, Suite 1033",Richmond,BC,V6X 4B7,49.1877114,-123.1313243,3,28,1,"Coffee & Tea, Bubble Tea, Juice Bars & Smoothies, Food",TRUE,"{garage: True, street: None, validated: False, lot: None, valet: False}",TRUE,free,FALSE,TRUE,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-23:30,12:0-23:30,12:0-23:30,12:0-23:30,12:0-1:0,12:0-1:0,12:0-23:30,83.5
74,aCHyEtJ_bKsi_UIVJufU7A,Ssam Burger,"2072 Defoors Ferry Rd NW, Ste F",Atlanta,GA,30318,33.81217983,-84.42615815,4.5,288,1,"Restaurants, Bubble Tea, Food, Asian Fusion, Burgers",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",None,no,FALSE,FALSE,None,TRUE,None,None,FALSE,TRUE,quiet,none,TRUE,FALSE,"{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}",TRUE,"{dessert: None, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}",casual,None,FALSE,None,None,None,FALSE,None,None,None,None,None,None,None,None,9:0-17:0,9:0-21:30,11:0-21:30,11:0-21:30,11:0-22:0,11:0-22:0,11:30-21:30,73.5
75,_hR3N-E6XHuRtnZ6vmfp9Q,M&J Teriyaki,130 Jersey St,Boston,MA,2215,42.34241052,-71.09664485,4,38,1,"Japanese, Food, Bubble Tea, Restaurants, Asian Fusion",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,TRUE,TRUE,None,TRUE,FALSE,TRUE,FALSE,TRUE,quiet,none,FALSE,TRUE,"{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: False}",TRUE,"{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",casual,TRUE,None,FALSE,FALSE,None,None,None,None,None,None,None,None,None,None,None,11:0-20:30,11:0-20:30,11:0-20:30,11:0-20:30,11:0-20:30,11:0-20:30,57
76,reMg63s7cbuU5zFHAiumDg,Peking Hot Pot,743 Bethel Rd,Columbus,OH,43214,40.0621483,-83.0406847,3,90,0,"Restaurants, Chinese, Food, Hot Pot, Bubble Tea",TRUE,"{garage: False, street: True, validated: False, lot: True, valet: False}",None,free,FALSE,TRUE,None,TRUE,FALSE,TRUE,FALSE,TRUE,average,none,TRUE,TRUE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: True}",TRUE,"{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}",casual,TRUE,None,FALSE,FALSE,None,None,None,None,None,None,None,None,None,None,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,77
